timestamp,open,high,low,close,sma,rsi,macd,bb_lower,bb_upper,percent_k,percent_d
2023-06-12,1.07447,1.07901,1.07329,1.07565,1.0892539999999997,37.00258397932821,-0.005410448717949379,1.0785372360069154,1.1011517639930835,8.449695667740484,15.201496800875551
2023-06-13,1.07568,1.08235,1.07557,1.07887,1.090746,38.99074242149219,-0.005921602564102679,1.080956194649545,1.1011628053504552,12.865497076023619,34.47500452469558
2023-06-14,1.0789,1.0864,1.0773,1.08311,1.0924570000000002,45.55061179087886,-0.00688775641025563,1.082892743813253,1.1013902561867477,24.2892976588631,49.95700963780413
2023-06-15,1.0831,1.09527,1.0802,1.09413,1.093271,59.56368444248566,-0.0074165384615378915,1.0815473011625092,1.105706698837491,66.27021883920062,58.28542827532601
2023-06-16,1.09413,1.09707,1.09178,1.09401,1.092483,55.35897963382013,-0.00838198717948746,1.0776337768340458,1.1124422231659532,59.31151241534939,51.70874818606868
2023-06-19,1.09385,1.09462,1.0905,1.09213,1.092156,46.07031106202837,-0.009361858974359372,1.0753301305910594,1.1176088694089406,49.27455357142878,59.95163690476178
2023-06-20,1.09213,1.09462,1.0891,1.09164,1.0920429999999997,42.76006272869835,-0.010440448717949469,1.073960897026643,1.1221191029733577,46.54017857142824,64.5252417101683
2023-06-21,1.0917,1.0991,1.0904,1.09836,1.0916699999999993,47.901620144446525,-0.011331730769230886,1.07344242651281,1.1257475734871902,84.04017857142824,55.30320366374235
2023-06-22,1.09838,1.10122,1.09483,1.09554,1.0903789999999987,35.7707509881423,-0.011467371794871672,1.0730700684634291,1.1282819315365709,62.995367987647924,33.41862550901078
2023-06-23,1.09548,1.09585,1.08443,1.0891,1.0897049999999993,23.946089954552548,-0.011327948717948066,1.0735336165331,1.1296033834668995,18.87406443215099,22.681559818218375
2023-06-26,1.08998,1.09201,1.08873,1.09057,1.0904349999999994,24.397253712278413,-0.010784038461538303,1.0749314828129501,1.1305405171870488,18.386444107233398,22.76346138075799
2023-06-27,1.09056,1.09768,1.0902,1.09598,1.0913730000000001,26.290433585684752,-0.009362179487179212,1.0762534039195504,1.1307885960804482,30.78417091527071,18.85536332995768
2023-06-28,1.09603,1.09627,1.08967,1.09125,1.0918260000000004,20.94482376822289,-0.007081217948717855,1.0769486688614291,1.1310653311385694,19.119769119769337,14.194695698760976
2023-06-29,1.09129,1.09414,1.08599,1.08625,1.0939830000000001,17.536092396535054,-0.00460307692307671,1.07840290699076,1.1313520930092387,6.662149954832885,13.617886178861832
2023-06-30,1.08639,1.09318,1.0835,1.09074,1.0975929999999992,29.047178538390227,-0.0020521153846149165,1.080135218474192,1.1307587815258056,16.802168021680437,14.86750978620906
2023-07-03,1.09076,1.09339,1.087,1.091,1.1007829999999998,30.4038004750594,0.0002472435897435954,1.0815000547562004,1.1304669452437983,17.38934056007232,10.885275519421763
2023-07-04,1.09102,1.09163,1.0875,1.08791,1.104037000000001,34.123140781736225,0.0024949358974357683,1.0827166258599925,1.1301183741400072,10.41102077687442,9.229147847033952
2023-07-05,1.08793,1.09079,1.085,1.08545,1.107520000000001,31.89701412479897,0.004245961538461351,1.0848517804474236,1.1293732195525767,4.855465221319086,13.680567979273897
2023-07-06,1.08543,1.09006,1.0833,1.0888,1.1109730000000013,32.12099387828597,0.006012884615384406,1.0866408073504144,1.128420192649587,12.420957542908871,17.80404082641174
2023-07-07,1.08885,1.09733,1.08668,1.0964,1.1134320000000002,48.94843962008149,0.007254871794870832,1.0878793093544366,1.1277846906455646,23.765281173594047,19.851046154066353
2023-07-10,1.09648,1.10014,1.0942,1.09995,1.1150369999999996,48.71708305199193,0.008258333333331924,1.0885057067875825,1.1275902932124178,17.225883762731957,30.461175052880208
2023-07-11,1.09996,1.10273,1.0976,1.10051,1.1156689999999982,50.68629072267249,0.00935647435897291,1.0885503424318694,1.1275796575681303,18.561973525872506,52.807862013638136
2023-07-12,1.1006,1.11403,1.1004,1.11282,1.1161879999999982,60.946510240604425,0.009596538461536852,1.0877701777968332,1.1278438222031668,55.5956678700357,75.364498857671
2023-07-13,1.11283,1.12284,1.11272,1.12235,1.1157719999999984,79.26579163248557,0.009654551282050283,1.0866738015189497,1.1274171984810502,84.26594464500579,86.47442243315602
2023-07-14,1.12231,1.12449,1.1204,1.12264,1.1133009999999985,78.09658516872105,0.009120769230768877,1.0863717723460782,1.125285227653922,86.23188405797121,87.29659293160437
2023-07-17,1.12281,1.12488,1.12028,1.12354,1.1111839999999986,70.94346549192366,0.00866224358974299,1.0859660133682594,1.1228629866317408,88.92543859649113,87.7863596890799
2023-07-18,1.12361,1.12758,1.1208,1.12274,1.1087979999999988,70.74477915357608,0.007688205128204784,1.085579334177984,1.1199416658220156,86.73245614035102,81.50198159252356
2023-07-19,1.12274,1.12403,1.11742,1.11998,1.1067049999999994,71.87777580387277,0.00676814102564105,1.0857741915326855,1.1164998084673146,87.70118433039752,82.40543462882867
2023-07-20,1.11999,1.12291,1.1117,1.11339,1.1040880000000002,65.20985752791682,0.006652371794871437,1.0857904883999892,1.1132905116000114,70.07230430682195,74.35589867063042
2023-07-21,1.11348,1.1145,1.11076,1.11245,1.1022320000000008,64.04122909373791,0.006871858974358824,1.0849231284258256,1.1114908715741751,89.44281524926656,71.38667783829062
2023-07-24,1.11312,1.1147,1.10599,1.10627,1.1010590000000007,62.180404990795786,0.006623012820512919,1.0845264525619904,1.109353547438011,63.552576455802644,67.26281306527926
2023-07-25,1.10625,1.10869,1.10205,1.1057,1.1004610000000015,64.59211030256607,0.006608141025641112,1.0840509860963692,1.1081450139036326,61.164641809802724,58.42115967303486
2023-07-26,1.10568,1.11068,1.10375,1.10866,1.0994260000000018,68.59453993933273,0.006483461538461688,1.0828162357425544,1.1072547642574475,77.07122093023241,62.68482815004927
2023-07-27,1.10867,1.11497,1.0964,1.09764,1.0983190000000014,61.795817958179676,0.006234487179487491,1.08283117945306,1.1049928205469417,37.0276162790695,59.42909293876088
2023-07-28,1.09768,1.10475,1.09434,1.10147,1.0983560000000019,69.33158584534752,0.006417307692308194,1.0808726659623549,1.105313334037647,73.95564724084582,73.2997061065086
2023-07-31,1.1018,1.10459,1.0992,1.09968,1.0976450000000013,67.10204081632656,0.006333589743589663,1.079006209704535,1.104962790295467,67.3040152963674,62.76724924089027
2023-08-01,1.09966,1.10195,1.0951,1.10181,1.0967230000000008,66.75690308608574,0.006419038461538351,1.0779076230907252,1.1042803769092762,78.63945578231287,56.89884253567546
2023-08-02,1.10178,1.10181,1.0917,1.09381,1.0955690000000005,63.79716981132091,0.006298461538461586,1.0781049505740203,1.1026870494259813,42.35827664399068,56.70133532183854
2023-08-03,1.09383,1.09629,1.0911,1.09483,1.094993,62.47113163972291,0.006670512820512897,1.0780955358724003,1.1025434641276013,49.698795180722826,68.05503619322083
2023-08-04,1.09472,1.1042,1.0934,1.10072,1.094182,78.88954869358668,0.007179358974358951,1.077463637356952,1.1021073626430495,78.04693414080222,72.41926191690179
2023-08-07,1.10105,1.10139,1.0964,1.10029,1.0928210000000007,79.80687304742983,0.006818910256410016,1.076227593484534,1.1010044065154674,76.41937925813784,69.8213387222886
2023-08-08,1.10031,1.10111,1.0928,1.09535,1.0917350000000006,70.52375152253327,0.006581987179487214,1.0757847196273012,1.0993562803727002,62.791472351765734,68.23228958472146
2023-08-09,1.09536,1.09954,1.095,1.09759,1.0906449999999999,63.31328594860589,0.006270512820512719,1.0734409741428559,1.099391025857145,70.25316455696235,72.10735435635509
2023-08-10,1.09761,1.10652,1.0966,1.09801,1.0895050000000004,57.058388765705836,0.006030576923077069,1.071841348216386,1.0984566517836152,71.65223184543626,72.52843065157519
2023-08-11,1.09828,1.1005,1.09418,1.09436,1.0878300000000003,61.32682493898382,0.005918269230769546,1.0701581117513628,1.0973008882486381,74.41666666666654,73.12435336976311
2023-08-14,1.09475,1.09602,1.08745,1.09046,1.0863240000000005,63.67993331944159,0.006344230769231407,1.068583527221249,1.0964294727787516,71.51639344262287,69.63662727157195
2023-08-15,1.09048,1.09525,1.08965,1.09027,1.0854650000000006,60.92276830491472,0.007361666666667377,1.0679228647807364,1.0955281352192643,73.44000000000014,68.21498345346572
2023-08-16,1.09024,1.09346,1.08713,1.08805,1.0852230000000014,64.4200913242008,0.0077724358974369245,1.067567008779906,1.0944469912200945,63.95348837209286,66.86982260473194
2023-08-17,1.08813,1.09182,1.0856,1.08672,1.0856460000000012,63.54108178925688,0.007733333333333814,1.0667781824934464,1.0937228175065545,67.2514619883039,72.29826946991504
2023-08-18,1.08673,1.0894,1.08447,1.08711,1.0853890000000015,65.70864020118553,0.007983205128205606,1.0643061107826457,1.0939428892173548,69.40451745379879,70.23293879173859
2023-08-21,1.08742,1.09137,1.08692,1.08943,1.0844110000000007,68.20809248554887,0.00781839743589785,1.0626715914637435,1.0934624085362572,80.2388289676422,69.68412942989198
2023-08-22,1.08953,1.09305,1.08328,1.08445,1.0834060000000008,58.96622504198531,0.007634807692307843,1.0621249930088883,1.0919840069911122,61.05546995377477,59.1936312275296
2023-08-23,1.08448,1.08715,1.0801,1.08619,1.0821870000000011,59.7240597240596,0.007703974358974852,1.0612026114665267,1.091256388533474,67.75808936825888,52.580893682588645
2023-08-24,1.08618,1.08767,1.0803,1.08126,1.0807930000000006,58.18288854003135,0.007494166666666802,1.0603495630753503,1.0901234369246504,48.767334360555175,49.861148515900744
2023-08-25,1.0812,1.08418,1.0765,1.0793,1.0796290000000006,63.080388080387934,0.007888782051282517,1.0593114424906502,1.0896195575093504,41.217257318952,59.81782927293102
2023-08-28,1.07957,1.08232,1.0793,1.08187,1.078689,63.97821121068361,0.008813141025641125,1.0581179997195496,1.0893150002804508,59.598853868195185,76.99246524461432
2023-08-29,1.08191,1.0892,1.0782,1.08785,1.0779859999999999,67.23915050784849,0.009430769230769576,1.0562464121731168,1.0889215878268832,78.63737663164595,79.86083473035933
2023-08-30,1.08781,1.09456,1.08549,1.09228,1.0767909999999994,73.87634936211956,0.008892628205128261,1.0549323027389166,1.087148697261083,92.7411652340017,72.52484017689251
2023-08-31,1.09227,1.09394,1.08348,1.08415,1.0748549999999994,70.04950495049488,0.00813967948717953,1.0535892335828796,1.0843157664171195,68.20396232543031,72.312417133524
2023-09-01,1.08414,1.08819,1.07706,1.07733,1.0728599999999993,65.07478352138534,0.007876025641025741,1.0529380904391294,1.0821869095608696,56.62939297124556,69.1461344432555
2023-09-04,1.07739,1.0809,1.07712,1.07938,1.0717229999999998,70.03725385843535,0.007895512820512929,1.0519686407563074,1.0811323592436917,92.10389610389628,75.57481022609083
2023-09-05,1.07943,1.07985,1.07062,1.07226,1.0707029999999995,68.33520809898752,0.007534166666667064,1.0495049218321446,1.0804480781678545,58.70511425462481,66.47428298091548
2023-09-06,1.07221,1.07489,1.07021,1.07225,1.0702719999999997,70.20375760783263,0.007393782051282383,1.0466271983668656,1.0807418016331334,75.91542031975158,71.92367986405763
2023-09-07,1.07239,1.0732,1.0686,1.06962,1.06968,72.94569918308508,0.007474487179487621,1.045113958828917,1.0800900411710823,64.80231436837023,77.48800197021949
2023-09-08,1.06969,1.07439,1.0692,1.0699,1.069302,64.36294254822994,0.0073458974358977525,1.0443732325767252,1.0793517674232742,75.05330490405113,88.01231935560281
2023-09-11,1.07147,1.07594,1.07064,1.07484,1.0687440000000001,70.65394461252009,0.006809615384615775,1.0441542784994884,1.0784377215005112,92.6083866382371,92.23451885924267
2023-09-12,1.07493,1.07692,1.07052,1.0759,1.067182,77.39726027397242,0.00545294871794888,1.044304567008337,1.0764534329916624,96.37526652452019,82.62999142672281
2023-09-13,1.07589,1.07648,1.07109,1.07292,1.0652900000000003,76.71370967741926,0.004682243589743562,1.0451923972100223,1.0740256027899768,87.71990341497069,74.91090027841096
2023-09-14,1.07294,1.07521,1.06315,1.0642,1.0630499999999998,65.09098979138913,0.003934230769230718,1.0459346793152193,1.07219132068478,63.79480434067759,73.79088633731915
2023-09-15,1.06421,1.0688,1.06328,1.06596,1.0622649999999996,61.70839469808538,0.0027643589743588937,1.045339476941053,1.0716635230589462,73.21799307958463,79.22722029988442
2023-09-18,1.06626,1.06988,1.0654,1.06918,1.0613779999999995,61.040582726326605,0.0011060256410255764,1.0445822826248727,1.0708677173751264,84.3598615916953,79.65397923875408
2023-09-19,1.06914,1.0718,1.0672,1.06795,1.0592499999999994,61.70996113724671,-5.07692307691876e-05,1.0449997334377543,1.069117266562245,80.1038062283733,82.6352818419656
2023-09-20,1.06793,1.0737,1.0649,1.06633,1.0570969999999995,55.68558611273644,-0.0007129487179489136,1.0455499134950788,1.0675140865049204,74.49826989619356,85.02058738020561
2023-09-21,1.06635,1.06735,1.06165,1.06584,1.0555239999999995,53.672532517214805,-0.0009634615384619405,1.045818622916415,1.065970377083584,93.30376940132986,83.35248938267934
2023-09-22,1.06582,1.06717,1.06147,1.06432,1.0544229999999992,59.49155377153357,-0.0013394871794873975,1.0464460035317205,1.0645659964682783,87.25972284309334,73.4301583198469
